ADM0_NAME,value,metric,flow_name
Comoros,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Congo,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Cook Islands,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Costa Rica,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Croatia,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Cuba,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Cyprus,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Czech Republic,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Côte d'Ivoire,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Dem People's Rep of Korea,0.011496916180007977,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Democratic Republic of the Congo,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Denmark,0.00042301969338130437,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Djibouti,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Dominica,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Dominican Republic,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Ecuador,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Egypt,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
El Salvador,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Equatorial Guinea,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Eritrea,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Estonia,0.0003355146313029136,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Ethiopia,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Europa Island,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Falkland Islands (Malvinas),,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Faroe Islands,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Fiji,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Finland,0.00025729611476587254,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
France,0.0014633042074048506,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
French Guiana,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
French Polynesia,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
French Southern and Antarctic Territories,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Gabon,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Gambia,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Gaza Strip,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Georgia,0.023188965966694324,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Germany,0.0002777510328186714,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Ghana,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Gibraltar,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Glorioso Island,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Greece,0.0004593847907803296,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Greenland,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Grenada,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Guadeloupe,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Guam,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Guatemala,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Guernsey,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Guinea,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Guinea-Bissau,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Guyana,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Haiti,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Hala'ib triangle,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Heard Island and McDonald Islands,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Holy See,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Honduras,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Hong Kong,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Howland Island,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Hungary,0.0004696929258100411,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Iceland,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Ilemi triangle,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
India,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Indonesia,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Iran  (Islamic Republic of),0.001174556865272325,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Iraq,0.003892434951914928,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Ireland,0.002092675054747463,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Isle of Man,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Israel,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Italy,0.030397619353644226,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Jamaica,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Jammu and Kashmir,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Japan,0.016897055834611877,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Jarvis Island,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Jersey,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Johnston Atoll,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Jordan,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Juan de Nova Island,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Kazakhstan,0.00016010402532071555,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Kenya,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Kingman Reef,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Kiribati,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Kuril islands,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Kuwait,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Kyrgyzstan,0.00817787433900609,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Lao People's Democratic Republic,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Latvia,0.00036254293213248197,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Lebanon,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Lesotho,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Liberia,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Libya,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Liechtenstein,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Lithuania,0.00036560935488504727,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Luxembourg,0.0007711926905955313,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Ma'tan al-Sarra,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Macau,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Madagascar,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Madeira Islands,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Malawi,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Malaysia,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Maldives,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Mali,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Malta,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Marshall Islands,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Martinique,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Mauritania,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Mauritius,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Mayotte,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Mexico,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Micronesia (Federated States of),,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Midway Island,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
"Moldova, Republic of",,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Monaco,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Mongolia,0.001628333015661956,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Montenegro,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Montserrat,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Morocco,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Mozambique,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Myanmar,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Namibia,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Nauru,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Navassa Island,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Nepal,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Netherlands,0.00017741892632129583,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Netherlands Antilles,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
New Caledonia,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
New Zealand,0.0028545453904117667,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Nicaragua,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Niger,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Nigeria,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Niue,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Norfolk Island,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Northern Mariana Islands,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Norway,0.005209007846844912,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Oman,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Pakistan,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Palau,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Palmyra Atoll,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Panama,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Papua New Guinea,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Paracel Islands,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Paraguay,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Peru,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Philippines,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Pitcairn,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Poland,0.0003079824926757498,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Portugal,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Puerto Rico,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Qatar,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Republic of Korea,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Romania,0.006284794181454868,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Russian Federation,0.0008999219689923949,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Rwanda,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Réunion,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Saint Helena,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Saint Kitts and Nevis,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Saint Lucia,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Saint Pierre et Miquelon,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Saint Vincent and the Grenadines,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Samoa,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
San Marino,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Sao Tome and Principe,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Saudi Arabia,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Scarborough Reef,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Senegal,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Senkaku Islands,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Serbia,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Seychelles,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Sierra Leone,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Singapore,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Slovakia,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Slovenia,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Solomon Islands,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Somalia,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
South Africa,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
South Georgia and the South Sandwich Islands,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
South Sudan,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Spain,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Spratly Islands,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Sri Lanka,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Sudan,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Suriname,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Svalbard and Jan Mayen Islands,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Swaziland,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Sweden,0.0004484533410017097,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Switzerland,0.03210689009189424,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Syrian Arab Republic,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Taiwan,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Tajikistan,0.012632017525875562,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Thailand,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
The former Yugoslav Republic of Macedonia,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Timor-Leste,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Togo,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Tokelau,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Tonga,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Trinidad and Tobago,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Tromelin Island,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Tunisia,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Turkey,0.00342433582728801,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Turkmenistan,2.8554687261075684e-05,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Turks and Caicos islands,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Tuvalu,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
U.K. of Great Britain and Northern Ireland,0.0025965018638497254,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Uganda,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Ukraine,0.0002948954609152159,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
United Arab Emirates,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
United Republic of Tanzania,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
United States Virgin Islands,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
United States of America,0.0019664348575220885,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Uruguay,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Uzbekistan,1.5585096040305815e-05,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Vanuatu,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Venezuela,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Viet Nam,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Wake Island,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Wallis and Futuna,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
West Bank,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Western Sahara,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Yemen,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Zambia,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Zimbabwe,,cf_median,Needleleaf_Evergreen_Cold_temperate_moist
Abyei,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Afghanistan,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Aksai Chin,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Albania,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Algeria,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
American Samoa,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Andorra,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Angola,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Anguilla,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Antarctica,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Antigua and Barbuda,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Argentina,0.002843134063524054,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Armenia,0.006034178623954557,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Aruba,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Arunachal Pradesh,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Ashmore and Cartier Islands,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Australia,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Austria,0.014290026953099253,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Azerbaijan,0.012943505971862014,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Azores Islands,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Bahamas,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Bahrain,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Baker Island,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Bangladesh,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Barbados,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Bassas da India,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Belarus,0.0001615326498495896,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Belgium,0.0014849002676266378,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Belize,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Benin,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Bermuda,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Bhutan,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Bird Island,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Bolivia,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Bosnia and Herzegovina,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Botswana,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Bouvet Island,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Brazil,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
British Indian Ocean Territory,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
British Virgin Islands,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Brunei Darussalam,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Bulgaria,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Burkina Faso,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Burundi,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Cambodia,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Cameroon,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Canada,0.0071763322107399755,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Cape Verde,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Cayman Islands,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Central African Republic,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Chad,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Chile,0.018962208329497646,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
China,0.006427504369153011,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
China/India,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Christmas Island,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Clipperton Island,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Cocos (Keeling) Islands,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Colombia,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Comoros,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Congo,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Cook Islands,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Costa Rica,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Croatia,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Cuba,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Cyprus,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Czech Republic,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Côte d'Ivoire,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Dem People's Rep of Korea,0.007953731575285233,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Democratic Republic of the Congo,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Denmark,0.00022084146350687318,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Djibouti,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Dominica,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Dominican Republic,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Ecuador,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Egypt,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
El Salvador,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Equatorial Guinea,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Eritrea,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Estonia,0.00018729807144064875,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Ethiopia,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Europa Island,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Falkland Islands (Malvinas),,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Faroe Islands,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Fiji,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Finland,0.00016932814006337111,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
France,0.014132767855591654,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
French Guiana,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
French Polynesia,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
French Southern and Antarctic Territories,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Gabon,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Gambia,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Gaza Strip,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Georgia,0.009531192276844014,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Germany,0.00041584196451288044,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Ghana,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Gibraltar,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Glorioso Island,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Greece,0.0,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Greenland,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Grenada,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Guadeloupe,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Guam,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Guatemala,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Guernsey,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Guinea,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Guinea-Bissau,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Guyana,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Haiti,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Hala'ib triangle,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Heard Island and McDonald Islands,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Holy See,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Honduras,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Hong Kong,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Howland Island,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Hungary,0.0013751561316214995,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Iceland,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Ilemi triangle,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
India,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Indonesia,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Iran  (Islamic Republic of),0.002185623887813444,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Iraq,0.0001740270851609827,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Ireland,0.0034500997267258634,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Isle of Man,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Israel,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Italy,0.02297426484010289,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Jamaica,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Jammu and Kashmir,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Japan,0.05355617274081952,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Jarvis Island,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Jersey,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Johnston Atoll,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Jordan,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Juan de Nova Island,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Kazakhstan,0.00029040528917193985,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Kenya,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Kingman Reef,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Kiribati,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Kuril islands,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Kuwait,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Kyrgyzstan,0.015888522297572278,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Lao People's Democratic Republic,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Latvia,0.0002452635774014269,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Lebanon,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Lesotho,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Liberia,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Libya,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
Liechtenstein,,cf_std,Needleleaf_Evergreen_Cold_temperate_moist
